siren,dateCreationEtablissement,denominationUniteLegale,isOnePerson,X,Y
911356269,2022-03-01,CHEZ MARIKO,False,48.916469549,2.366514424
424174878,2022-03-01,IMAGE LOCAL MULTIMEDIA,False,48.923869791,2.3480569328
531736312,2022-03-01,POLIMETH,False,48.943895205,2.3574795923
898912746,2022-03-01,POLIMETH PLUS,False,48.943895205,2.3574795923
885003137,2022-03-10,L'ATELIER DES MADAMES,False,48.94212777,2.3559731157
883634198,2022-03-15,,True,48.910534753,2.3576775049
911244226,2022-03-15,,True,48.938218547,2.3530094899
905108726,2022-03-20,TENDANCE,False,48.93726035,2.3569011359
909370223,2022-03-30,CT LBM,False,48.932615067,2.3792568535
820803021,2022-04-01,TRANS ALISS INTERNATIONAL,False,48.934046565,2.3577885045
912160090,2022-04-12,,True,48.922888184,2.367958838
911841930,2022-04-15,,True,48.930602927,2.3563985829
824386064,2022-04-15,,True,48.940508404,2.3557332452
822985438,2022-04-18,MONSIEUR JACQUES,False,48.904925932,2.3642662061
913827192,2022-04-25,AARON,False,48.931528573,2.3810350297
814036455,2022-05-01,,True,48.93239291,2.3549671626
889861928,2022-05-03,A.T.M,False,48.914893156,2.3442997803
750624397,2022-05-16,,True,48.937439023,2.3596361218
890286024,2022-05-20,ABP,False,48.943286661,2.3728120348
914014584,2022-05-20,NINE FORMA,False,48.919416233,2.3453917615
913915997,2022-05-24,QUATRE VINGT TREIZE DEGRES,False,48.924174679,2.3684123945
914052501,2022-05-30,,True,48.917645203,2.3663950439
914712286,2022-06-01,ASSOCIATION SANTIMED,False,48.915679041,2.3550487934
880286398,2022-06-07,SUITS,False,48.923670246,2.3684429452
914378120,2022-06-10,GUR.ELEC,False,48.915365545,2.3591379002
914617097,2022-06-17,SMART AUDIT SOLUTIONS,False,48.937755623,2.3553511335
914601331,2022-06-23,,True,48.943133483,2.3697542048
824446454,2022-06-24,,True,48.904835545,2.3581270779
411321029,2022-06-27,,True,48.909469467,2.356678057
853955540,2022-07-01,E.N,False,48.944325037,2.3678775958
915319750,2022-07-04,BM AUTO CONTROL,False,48.923252062,2.3682531454
888214038,2022-07-06,B.I.R FORMATION,False,48.925164455,2.3496360775
804405207,2022-07-15,COMPAGNIE LES IDEES FIXES,False,48.907681153,2.3644030875
890166077,2022-07-23,,True,48.945592298,2.350748633
512423609,2022-07-25,,True,48.915365545,2.3591379002
327920054,2022-08-01,EMG FRANCE,False,48.910208703,2.3616550149
910524156,2022-08-01,GB INVEST INTERNATIONAL,False,48.908256493,2.3639384816
828947499,2022-08-01,,True,48.937552761,2.3430157564
804191146,2022-09-01,,True,48.942108303,2.3413191888
810200808,2022-09-01,,True,48.947501374,2.3575759413
912242898,2022-09-01,GBMB INC.,False,48.908256493,2.3639384816
387821457,2022-09-01,,True,48.935572082,2.3700332277
852776624,2022-09-05,,True,48.937439023,2.3596361218
919378489,2022-09-05,MAONO GESTION IMMOBILIERE,False,48.919416233,2.3453917615
919533836,2022-09-06,GAMO BATI,False,48.923671562,2.3677886989
919108001,2022-09-07,NY DRIVE,False,48.919416233,2.3453917615
920642428,2022-09-09,M.AMANULLAH,False,48.91436458,2.3662303181
893763516,2022-09-11,,True,48.912958462,2.3610558783
919754465,2022-09-16,AUTO PARTNER,False,48.916758171,2.3664192159
513994285,2022-09-16,,True,48.906595393,2.3594518804
919589531,2022-09-19,HOUYAM VIANDE INVEST,False,48.925164455,2.3496360775
399402007,2022-09-20,,True,48.9492747,2.3573997502
844616698,2022-09-29,,True,48.926388987,2.3431661385
893445007,2022-10-01,FOOD TIME'S,False,48.919416233,2.3453917615
920039708,2022-10-03,BTP RENOV,False,48.911911257,2.3572630731
821761749,2022-10-06,,True,48.915503165,2.3598157129
814682886,2022-10-13,,True,48.908711582,2.3603317289
332643071,2022-10-14,FRANCE PORTUGAL,False,48.941479794,2.3565677456
908293301,2022-10-20,SMDA,False,48.925164455,2.3496360775
921570891,2022-10-24,SCI M.J.M,False,48.923632471,2.368732171
903598258,2022-10-26,SOLUTIONS OPTIQUES,False,48.943951469,2.3494871731
528587595,2022-10-27,ADF COURTAGE,False,48.934600486,2.3499412531
912019924,2022-11-07,,True,48.930443202,2.3528897159
852086412,2022-11-11,SOKENZ AUTO,False,48.922888184,2.367958838
851803411,2022-11-14,GARWIN MARCHE,False,48.922735469,2.3395763805
910226232,2022-11-18,DEV DENIS,False,48.937439023,2.3596361218
922871280,2022-11-25,ALLIANCE DES CONGOLAIS PROGRESSISTES / FRANCE      (ACP/F),False,48.919416233,2.3453917615
889314142,2022-11-25,,True,48.93831653,2.3541360937
751718057,2022-11-28,,True,48.91108547,2.3600938064
839131414,2022-12-05,TRIO NET,False,48.923982301,2.3675392784
828589283,2022-12-06,YOUZE TRANSFERT,False,48.937101513,2.3584405435
947716817,2022-12-12,,True,48.922888184,2.367958838
903135713,2022-12-15,GGL PRO,False,48.938463213,2.3483395242
810648063,2022-12-30,CEDOZARTS,False,48.939499533,2.3577334667
843417106,2022-12-30,,True,48.944801112,2.3706973105
842081234,2022-12-31,FDD,False,48.92404164,2.3678263714
805258944,2023-01-01,,True,48.944801112,2.3706973105
922299987,2023-01-01,,True,48.946299876,2.3631592155
388272056,2023-01-01,,True,48.938600309,2.3577445695
913468278,2023-01-01,,True,48.913611894,2.3594891392
883334450,2023-01-05,TERRITORY,False,48.925031271,2.3446350722
947915328,2023-01-05,CAR-MOLL,False,48.923394449,2.3685315851
911507473,2023-01-05,,True,48.913424951,2.3658664093
904083029,2023-01-08,JH PRO,False,48.940532289,2.3787928317
515013449,2023-01-10,,True,48.935902635,2.3577778757
832518401,2023-01-10,ATTONT-T,False,48.925629671,2.3497872076
948331657,2023-01-11,SCI MDC,False,48.923622615,2.3678861862
521406124,2023-01-16,,True,48.942012583,2.3713909696
398255711,2023-01-18,F.U.F,False,48.936655552,2.3589437327
832373294,2023-01-20,STYS INTERNATIONAL,False,48.945019209,2.3535313362
822665113,2023-01-25,,True,48.916469549,2.366514424
904866100,2023-01-26,,True,48.915323866,2.355559413
910524156,2023-02-01,GB INVEST INTERNATIONAL,False,48.908256493,2.3639384816
949282156,2023-02-01,,True,48.907478189,2.3636426708
484952965,2023-02-01,,True,48.934468573,2.3499934055
825162886,2023-02-01,SAGES,False,48.943695312,2.3550044735
921380440,2023-02-01,FIRST PNEUS,False,48.944451392,2.3462825873
949397533,2023-02-28,,True,48.919450603,2.3432748681
905002507,2023-03-01,R'FORMATION,False,48.924995732,2.370240297
922670435,2023-03-10,SUHI MARKET,False,48.923865808,2.3686924935
907465199,2023-03-15,BCD CORP,False,48.936682611,2.3648878229
833319957,2023-03-20,,True,48.913979602,2.3652815412
851872481,2023-03-20,,True,48.941500562,2.3841991451
914390976,2023-04-01,M.D CAR'S,False,48.936140359,2.3714585169
844726331,2023-04-03,,True,48.936463372,2.3764321614
879585255,2023-04-06,,True,48.936466371,2.3603123151
921470001,2023-04-06,BOOM AUTO,False,48.909140095,2.3614767087
788505238,2023-04-15,EFFICACE RENOVATION,False,48.944288383,2.3713388904
843387465,2023-04-27,,True,48.942332362,2.3848408944
484484563,2023-05-12,SCI OUAYNA,False,48.914757849,2.3573347539
498315365,2023-05-19,IVEMBENI SOLIDARITE ET DEVELOPPEMENT,False,48.939839886,2.3510669724
951966118,2023-05-23,LIBERTY CARS VSP,False,48.943895205,2.3574795923
490359759,2023-05-24,,True,48.938825501,2.3588215711
844769984,2023-05-30,LA NOUBLI,False,48.942514505,2.3748538246
832983886,2023-06-12,FRICTION,False,48.941623162,2.3726719604
421686510,2023-06-26,,True,48.936117099,2.3563501536
977499805,2023-06-28,AUTO-K,False,48.919416233,2.3453917615
921380440,2023-07-10,FIRST PNEUS,False,48.944451392,2.3462825873
977903343,2023-07-24,,True,48.915962749,2.3664209858
841392665,2023-07-24,,True,48.928036974,2.3623526071
978225480,2023-07-25,ATZ AUTO,False,48.919416233,2.3453917615
921564431,2023-07-26,,True,48.941393406,2.3691440432
917873150,2023-07-27,NET TRANSPORTS,False,48.915573004,2.3565856878
517925798,2023-09-01,,True,48.906595393,2.3594518804
905177614,2023-09-01,,True,48.935139368,2.3494827078
909430126,2023-09-14,MOVING PROD,False,48.931332278,2.3597615162
979204476,2023-09-15,,True,48.916469549,2.366514424
897461109,2023-09-19,,True,48.939499533,2.3577334667
979768009,2023-09-22,,True,48.922888184,2.367958838
852448042,2023-09-27,,True,48.934817485,2.367658295
840109417,2023-10-01,,True,48.939187561,2.3598496653
980607469,2023-10-15,,True,48.923295024,2.3674814454
919588913,2023-10-30,LMM GRUE,False,48.936341861,2.3505876699
844307033,2023-11-01,,True,48.923671562,2.3677886989
894776111,2023-11-01,LA BOITE NOIRE,False,48.938112525,2.3689157338
953065695,2023-11-01,FRAGRANCIA,False,48.919416233,2.3453917615
924263973,2023-11-05,,True,48.924269045,2.3683668962
819331794,2023-11-24,,True,48.937563705,2.369738419
924439615,2023-12-21,,True,48.940160145,2.3769519109
833054026,2023-12-30,,True,48.949421005,2.3546696739
508022910,2024-01-01,,True,48.93831653,2.3541360937
813422797,2024-01-02,,True,48.931872846,2.3545818836
924501273,2024-01-07,,True,48.916685253,2.3664390702
924545528,2024-01-17,,True,48.917145159,2.3663888515
851445783,2024-01-23,,True,48.93380556,2.3670868053
842590721,2024-02-01,,True,48.937075056,2.3670292802
892089764,2024-02-05,EXCELLENCE SOCIETY,False,48.947501374,2.3575759413
910474964,2024-02-07,,True,48.915962749,2.3664209858
797569969,2024-02-08,SYDJE,False,48.911350304,2.3584942445
531249548,2024-02-12,BOUCHERIE ROYALE,False,48.927976555,2.3633867737
909705907,2024-02-15,CITY RENOV,False,48.941010357,2.3565152611
444028161,2024-02-20,,True,48.906841949,2.3579672753
900282369,2024-02-23,CONSTRUCTION ET RENOVATION D'OUVRAGE FONCTIONNEL,False,48.925164455,2.3496360775
911551125,2024-03-01,ETS TECHNIQUE CIVILE,False,48.927046516,2.3664088463
983573924,2024-03-01,NL NETTOYAGE,False,48.919416233,2.3453917615
839020690,2024-03-04,,True,48.937631099,2.3596845373
453278525,2024-04-01,,True,48.912038615,2.3575511587
